cellules exporté sur '23/11/2014' 10:12.
 De '01/01/2014' à 31/12/2014.
Lot: BOX VACHES VMS

Numéro de l'animal	Production quotidienne	Cons. en concentrés	Date	Jours en lactation	Lactation
4971	21,35	4,5	19/09/2014	12	3
3505	18,42	3,0	19/09/2014	179	1
5004			19/09/2014	341	1
3138			19/09/2014	345	3
8941	20,79	5,5	19/09/2014	291	3
3216	16,13	2,7	19/09/2014	309	1
3166	14,04	3,1	19/09/2014	513	2
3129	13,99	4,3	19/09/2014	8	4
3536			19/09/2014		
3504			19/09/2014	343	1
8946			19/09/2014	380	4
3507	19,77	3,0	19/09/2014	150	1
8932	18,60	4,7	19/09/2014	136	4
4997	14,69	3,0	19/09/2014	419	1
4978	9,09	2,4	19/09/2014	283	2
9			19/09/2014		
3537			19/09/2014		
8936	9,28	3,6	19/09/2014	1	5
17			19/09/2014		
3514			19/09/2014		
4990	24,04	5,8	19/09/2014	223	2
3524			19/09/2014		
3140	19,97	5,4	19/09/2014	22	3
3541			19/09/2014		
4977			19/09/2014	460	1
4965	16,71	3,0	19/09/2014	283	2
14			19/09/2014		
7			19/09/2014		
3227	6,72	1,6	19/09/2014	160	1
4994	13,87	2,6	19/09/2014	277	2
8959	22,40	5,1	19/09/2014	324	3
8949	20,22	4,7	19/09/2014	217	4
3495	17,94	3,1	19/09/2014	272	1
3500	18,65	2,7	19/09/2014	158	1
1			19/09/2014		
8970	13,85	2,4	19/09/2014	343	3
3509	19,78	4,5	19/09/2014	147	1
3517			19/09/2014		
3230	8,42	1,7	19/09/2014	177	1
8933	33,24	5,8	19/09/2014	22	4
3532			19/09/2014		
8933	32,96	5,8	20/09/2014	23	4
3537			20/09/2014		
3517			20/09/2014		
3133	21,81	4,6	20/09/2014	30	4
3507	16,62	2,7	20/09/2014	151	1
4971	21,72	4,9	20/09/2014	13	3
8949	19,27	5,0	20/09/2014	218	4
4978	7,92	2,2	20/09/2014	284	2
3129	9,85	3,0	20/09/2014	9	4
1			20/09/2014		
3140	19,19	5,6	20/09/2014	23	3
3216	11,49	2,1	20/09/2014	310	1
7			20/09/2014		
3495	15,43	2,6	20/09/2014	273	1
3505	15,39	2,5	20/09/2014	180	1
8959	19,30	5,6	20/09/2014	325	3
3541			20/09/2014		
3500	17,84	2,7	20/09/2014	159	1
3166	10,67	2,5	20/09/2014	514	2
4965	13,67	2,6	20/09/2014	284	2
9			20/09/2014		
3138			20/09/2014	346	3
3504			20/09/2014	344	1
4977			20/09/2014	461	1
14			20/09/2014		
8936	11,31	3,4	20/09/2014	2	5
3509	11,37	4,0	20/09/2014	148	1
8946			20/09/2014	381	4
4997	14,91	3,0	20/09/2014	420	1
5004			20/09/2014	342	1
8941	24,12	5,7	20/09/2014	292	3
3227	12,44	2,7	20/09/2014	161	1
17			20/09/2014		
3532			20/09/2014		
4994	12,51	2,5	20/09/2014	278	2
8932	13,81	3,3	20/09/2014	137	4
4990	19,66	4,9	20/09/2014	224	2
3230	16,88	2,7	20/09/2014	178	1
3514			20/09/2014		
3536			20/09/2014		
8970	19,70	3,5	20/09/2014	344	3
3524			20/09/2014		
3537			21/09/2014		
4965	18,63	3,6	21/09/2014	285	2
8941	29,22	6,0	21/09/2014	293	3
8959	14,66	2,8	21/09/2014	326	3
3505	21,56	3,6	21/09/2014	181	1
4977			21/09/2014	462	1
3536			21/09/2014		
8933	30,75	5,2	21/09/2014	24	4
3495	18,71	3,5	21/09/2014	274	1
4971	24,96	5,5	21/09/2014	14	3
3524			21/09/2014		
8946	0,81	0,4	21/09/2014	0	5
8936	9,16	3,2	21/09/2014	3	5
4994	13,79	2,6	21/09/2014	279	2
3138			21/09/2014	347	3
3216	18,35	2,8	21/09/2014	311	1
17			21/09/2014		
7			21/09/2014		
1			21/09/2014		
3230	15,89	2,6	21/09/2014	179	1
4978	6,24	1,8	21/09/2014	285	2
3133	32,47	6,1	21/09/2014	31	4
3504			21/09/2014	345	1
3500	18,69	2,7	21/09/2014	160	1
5004			21/09/2014	343	1
3507	20,07	3,3	21/09/2014	152	1
3532			21/09/2014		
3227	11,09	2,6	21/09/2014	162	1
3129	15,47	4,7	21/09/2014	10	4
3517			21/09/2014		
3541			21/09/2014		
8949	10,33	2,2	21/09/2014	219	4
9			21/09/2014		
8932	9,58	2,4	21/09/2014	138	4
3140	18,34	5,4	21/09/2014	24	3
14			21/09/2014		
3166	9,77	2,2	21/09/2014	515	2
3514			21/09/2014		
4990	26,03	6,6	21/09/2014	225	2
8970	10,36	1,8	21/09/2014	345	3
3509	18,61	3,4	21/09/2014	149	1
4997	15,00	3,0	21/09/2014	421	1
8936	15,27	3,8	22/09/2014	4	5
8933	30,40	5,2	22/09/2014	25	4
3500	16,02	2,5	22/09/2014	161	1
4965	15,32	2,9	22/09/2014	286	2
9			22/09/2014		
4990	20,82	5,2	22/09/2014	226	2
3536			22/09/2014		
3216	14,99	2,7	22/09/2014	312	1
3129	13,13	4,3	22/09/2014	11	4
8941	17,79	4,9	22/09/2014	294	3
3495	17,24	2,9	22/09/2014	275	1
3230	14,43	2,5	22/09/2014	180	1
5004			22/09/2014	344	1
4994	12,61	2,5	22/09/2014	280	2
3507	18,64	3,0	22/09/2014	153	1
3140	15,62	5,5	22/09/2014	25	3
8970	21,24	3,3	22/09/2014	346	3
3166	10,16	4,0	22/09/2014	516	2
8932	22,25	4,6	22/09/2014	139	4
3509	28,01	6,0	22/09/2014	150	1
8959	20,91	4,5	22/09/2014	327	3
4971	21,50	4,9	22/09/2014	15	3
17			22/09/2014		
3504			22/09/2014	346	1
8949	27,93	6,0	22/09/2014	220	4
8946	2,42	1,9	22/09/2014	1	5
3227	17,53	3,9	22/09/2014	163	1
3537			22/09/2014		
3532			22/09/2014		
3505	16,71	2,8	22/09/2014	182	1
4997	15,53	3,0	22/09/2014	422	1
4978	12,03	3,3	22/09/2014	286	2
4977			22/09/2014	463	1
3517			22/09/2014		
3524			22/09/2014		
1			22/09/2014		
3514			22/09/2014		
14			22/09/2014		
3541			22/09/2014		
7			22/09/2014		
3133	23,90	4,8	22/09/2014	32	4
3138			22/09/2014	348	3
8949	19,18	4,7	23/09/2014	221	4
3133	32,67	6,6	23/09/2014	33	4
3129	11,20	4,5	23/09/2014	12	4
3507	17,79	2,9	23/09/2014	154	1
3227	12,29	3,0	23/09/2014	164	1
8970	17,85	3,4	23/09/2014	347	3
3230	15,55	2,5	23/09/2014	181	1
3537			23/09/2014		
1			23/09/2014		
3532			23/09/2014		
8932	14,99	3,8	23/09/2014	140	4
3505	19,17	3,0	23/09/2014	183	1
8936	14,11	3,9	23/09/2014	5	5
4977			23/09/2014	464	1
4990	21,95	5,3	23/09/2014	227	2
17			23/09/2014		
4997	14,12	2,9	23/09/2014	423	1
3140	18,59	7,0	23/09/2014	26	3
3536			23/09/2014		
3504	2,21	0,4	23/09/2014	347	1
3216	14,30	2,8	23/09/2014	313	1
8933	30,86	5,4	23/09/2014	26	4
5004			23/09/2014	345	1
4971	23,30	5,4	23/09/2014	16	3
3514			23/09/2014		
8946	3,18	2,3	23/09/2014	2	5
3500	17,10	2,6	23/09/2014	162	1
8959	30,18	7,0	23/09/2014	328	3
7			23/09/2014		
9			23/09/2014		
14			23/09/2014		
3509	19,33	4,3	23/09/2014	151	1
3524			23/09/2014		
3495	16,13	2,9	23/09/2014	276	1
4965	15,23	2,8	23/09/2014	287	2
3517			23/09/2014		
3541			23/09/2014		
8941	26,10	6,6	23/09/2014	295	3
3166	10,91	1,5	23/09/2014	517	2
4978	8,14	2,4	23/09/2014	287	2
3138			23/09/2014	349	3
4994	12,10	2,5	23/09/2014	281	2
3541			24/09/2014		
4977			24/09/2014	465	1
4990	23,43	5,9	24/09/2014	228	2
8959	12,45	3,0	24/09/2014	329	3
8941	11,32	2,1	24/09/2014	296	3
3514			24/09/2014		
4994	11,95	2,5	24/09/2014	282	2
4971	27,50	7,2	24/09/2014	17	3
3138			24/09/2014	350	3
3536			24/09/2014		
3216	7,00	1,6	24/09/2014	314	1
3227	7,15	1,6	24/09/2014	165	1
3500	17,99	3,1	24/09/2014	163	1
8933	33,21	5,7	24/09/2014	27	4
3509	18,80	4,6	24/09/2014	152	1
3524			24/09/2014		
3507	17,60	3,0	24/09/2014	155	1
3129	15,56	4,3	24/09/2014	13	4
14			24/09/2014		
17			24/09/2014		
8970	10,15	1,7	24/09/2014	348	3
3517			24/09/2014		
3505	20,02	3,2	24/09/2014	184	1
7			24/09/2014		
5004			24/09/2014	346	1
8936	22,50	3,3	24/09/2014	6	5
3133	27,08	5,5	24/09/2014	34	4
3537			24/09/2014		
1			24/09/2014		
3166	12,62	3,1	24/09/2014	518	2
3230	7,79	1,5	24/09/2014	182	1
4978			24/09/2014	288	2
8932	17,50	4,7	24/09/2014	141	4
3504	0,33	2,0	24/09/2014	348	1
8949	10,32	2,1	24/09/2014	222	4
3495	16,59	3,2	24/09/2014	277	1
8946	6,58	2,8	24/09/2014	3	5
4997	15,91	3,0	24/09/2014	424	1
3532			24/09/2014		
3140	21,67	5,0	24/09/2014	27	3
9			24/09/2014		
4965	15,38	3,2	24/09/2014	288	2
3532			25/09/2014		
1			25/09/2014		
3230	17,35	3,9	25/09/2014	183	1
3517			25/09/2014		
9			25/09/2014		
3500	17,13	2,5	25/09/2014	164	1
5004			25/09/2014	347	1
17			25/09/2014		
3227	15,96	3,7	25/09/2014	166	1
4978	13,18	3,1	25/09/2014	289	2
3140	21,59	5,9	25/09/2014	28	3
8959	19,90	5,3	25/09/2014	330	3
8933	31,20	5,2	25/09/2014	28	4
3166	17,19	3,7	25/09/2014	519	2
3129	14,95	6,4	25/09/2014	14	4
3536			25/09/2014		
3537			25/09/2014		
3524			25/09/2014		
8936	22,12	3,5	25/09/2014	7	5
4971	19,44	4,2	25/09/2014	18	3
8941	32,92	7,0	25/09/2014	297	3
8970	22,55	4,0	25/09/2014	349	3
4997	15,38	3,0	25/09/2014	425	1
3514			25/09/2014		
7			25/09/2014		
3509	18,48	4,3	25/09/2014	153	1
3495	15,10	2,8	25/09/2014	278	1
4977			25/09/2014	466	1
3138			25/09/2014	351	3
3541			25/09/2014		
3216	19,09	3,9	25/09/2014	315	1
14			25/09/2014		
8932	15,33	4,0	25/09/2014	142	4
3507	16,77	3,0	25/09/2014	156	1
3505	17,21	2,8	25/09/2014	185	1
4990	10,02	5,4	25/09/2014	229	2
3504	0,23	0,9	25/09/2014	349	1
8949	26,46	6,6	25/09/2014	223	4
3133	25,79	4,9	25/09/2014	35	4
4994	11,73	2,3	25/09/2014	283	2
4965	15,05	2,9	25/09/2014	289	2
8946	4,49	1,9	25/09/2014	4	5
3227	13,93	3,1	26/09/2014	167	1
17			26/09/2014		
8946	10,52	2,8	26/09/2014	5	5
3129	16,37	4,7	26/09/2014	15	4
14			26/09/2014		
3536			26/09/2014		
7			26/09/2014		
3495	10,02	2,3	26/09/2014	279	1
3524			26/09/2014		
4997	11,75	2,3	26/09/2014	426	1
4978	2,92	1,3	26/09/2014	290	2
3504	0,07	1,7	26/09/2014	0	2
4977			26/09/2014	467	1
3140	14,64	4,1	26/09/2014	29	3
3541			26/09/2014		
3138			26/09/2014	352	3
8932	11,97	3,8	26/09/2014	143	4
8949	15,96	4,8	26/09/2014	224	4
3537			26/09/2014		
8941	21,89	5,7	26/09/2014	298	3
3509	16,57	4,3	26/09/2014	154	1
3507	15,24	2,9	26/09/2014	157	1
3500	17,05	2,7	26/09/2014	165	1
1			26/09/2014		
3532			26/09/2014		
8970	11,72	2,5	26/09/2014	350	3
4994	9,80	2,1	26/09/2014	284	2
4990	29,96	4,7	26/09/2014	230	2
5004			26/09/2014	348	1
3166	12,05	3,0	26/09/2014	520	2
3133	26,88	5,6	26/09/2014	36	4
3514			26/09/2014		
3216	13,91	1,9	26/09/2014	316	1
3517			26/09/2014		
3505	15,02	2,8	26/09/2014	186	1
9			26/09/2014		
8933	31,38	5,4	26/09/2014	29	4
4971	20,18	4,8	26/09/2014	19	3
8936	16,56	2,5	26/09/2014	8	5
3230	13,89	1,8	26/09/2014	184	1
4965	6,46	1,4	26/09/2014	290	2
8959	29,31	6,3	26/09/2014	331	3
3532			27/09/2014		
3230	14,22	2,7	27/09/2014	185	1
3504	0,28	1,8	27/09/2014	1	2
4978			27/09/2014	291	2
3500	19,28	3,4	27/09/2014	166	1
3216	15,62	3,2	27/09/2014	317	1
17			27/09/2014		
4965			27/09/2014	291	2
8949	17,91	4,6	27/09/2014	225	4
8933	34,70	5,7	27/09/2014	30	4
4990	22,05	6,0	27/09/2014	231	2
7			27/09/2014		
4997	13,37	2,4	27/09/2014	427	1
4977			27/09/2014	468	1
3505	18,89	3,2	27/09/2014	187	1
3536			27/09/2014		
1			27/09/2014		
3495	17,11	3,5	27/09/2014	280	1
8932	14,22	4,0	27/09/2014	144	4
3541			27/09/2014		
14			27/09/2014		
3514			27/09/2014		
3517			27/09/2014		
8946	17,62	4,6	27/09/2014	6	5
8970	13,61	2,8	27/09/2014	351	3
4994	15,19	3,0	27/09/2014	285	2
3227	11,53	3,2	27/09/2014	168	1
3166	12,42	3,0	27/09/2014	521	2
9			27/09/2014		
3129	11,86	3,6	27/09/2014	16	4
4971	26,91	6,1	27/09/2014	20	3
3524			27/09/2014		
3507	16,70	3,0	27/09/2014	158	1
5004			27/09/2014	349	1
3140	20,11	5,5	27/09/2014	30	3
3133	25,56	4,9	27/09/2014	37	4
8936	30,92	4,5	27/09/2014	9	5
3509	19,30	4,6	27/09/2014	155	1
3138			27/09/2014	353	3
8959	20,23	4,9	27/09/2014	332	3
8941	21,79	4,7	27/09/2014	299	3
3537			27/09/2014		
4977			28/09/2014	469	1
3514			28/09/2014		
17			28/09/2014		
3129	17,58	5,4	28/09/2014	17	4
14			28/09/2014		
3532			28/09/2014		
7			28/09/2014		
3505	17,63	2,9	28/09/2014	188	1
4994	12,99	2,5	28/09/2014	286	2
3166	10,76	3,0	28/09/2014	522	2
3500	11,39	2,2	28/09/2014	167	1
3495	17,14	3,1	28/09/2014	281	1
3536			28/09/2014		
8941	23,21	5,1	28/09/2014	300	3
8946	12,49	3,6	28/09/2014	7	5
3509	18,47	4,4	28/09/2014	156	1
4965			28/09/2014	292	2
8936	22,76	3,4	28/09/2014	10	5
3507	18,91	3,0	28/09/2014	159	1
3504	0,37	2,0	28/09/2014	2	2
4971	24,03	5,3	28/09/2014	21	3
3230	15,35	3,6	28/09/2014	186	1
3133	26,45	5,1	28/09/2014	38	4
3524			28/09/2014		
4978			28/09/2014	292	2
8932	13,20	3,5	28/09/2014	145	4
3140	19,37	5,4	28/09/2014	31	3
4990	20,71	5,5	28/09/2014	232	2
3138			28/09/2014	354	3
8933	32,74	5,4	28/09/2014	31	4
3537			28/09/2014		
3517			28/09/2014		
3541			28/09/2014		
9			28/09/2014		
8959	21,31	4,6	28/09/2014	333	3
8970	18,11	3,5	28/09/2014	352	3
3227	12,23	3,0	28/09/2014	169	1
4997	10,19	3,0	28/09/2014	428	1
3216	8,41	1,9	28/09/2014	318	1
5004			28/09/2014	350	1
1			28/09/2014		
8949	17,59	4,3	28/09/2014	226	4
3524			29/09/2014		
3514			29/09/2014		
3507	17,00	1,8	29/09/2014	160	1
3230	15,65	1,9	29/09/2014	187	1
4971	27,15	5,2	29/09/2014	22	3
3536			29/09/2014		
3140	21,83	5,9	29/09/2014	32	3
3517			29/09/2014		
3133	34,61	6,9	29/09/2014	39	4
8933	31,85	5,4	29/09/2014	32	4
5004			29/09/2014	351	1
3166	13,83	1,8	29/09/2014	523	2
8970	15,61	2,8	29/09/2014	353	3
8949	18,51	4,3	29/09/2014	227	4
3138			29/09/2014	355	3
14			29/09/2014		
8959	19,87	4,1	29/09/2014	334	3
7			29/09/2014		
3532			29/09/2014		
3541			29/09/2014		
17			29/09/2014		
8936	24,15	3,6	29/09/2014	11	5
3537			29/09/2014		
4978			29/09/2014	293	2
3505	17,95	2,2	29/09/2014	189	1
4965			29/09/2014	293	2
3500	19,88	2,8	29/09/2014	168	1
4990	17,38	4,6	29/09/2014	233	2
4977			29/09/2014	470	1
1			29/09/2014		
8946	14,45	3,7	29/09/2014	8	5
3216	17,60	2,8	29/09/2014	319	1
4994	14,13	1,5	29/09/2014	287	2
3504	0,52	2,1	29/09/2014	3	2
4997	10,60	2,4	29/09/2014	429	1
3509	18,85	4,3	29/09/2014	157	1
8941	21,24	4,8	29/09/2014	301	3
3227	11,41	2,0	29/09/2014	170	1
9			29/09/2014		
8932	17,40	4,3	29/09/2014	146	4
3495	15,02	1,8	29/09/2014	282	1
3129	16,03	5,0	29/09/2014	18	4
4990	19,28	5,0	30/09/2014	234	2
5004			30/09/2014	352	1
3505	17,30	0,7	30/09/2014	190	1
8959	21,08	4,6	30/09/2014	335	3
3140	13,48	5,4	30/09/2014	33	3
3138			30/09/2014	356	3
3537			30/09/2014		
8946	17,05	4,2	30/09/2014	9	5
3216	13,22	0,5	30/09/2014	320	1
3514			30/09/2014		
8936	22,23	3,3	30/09/2014	12	5
8932	15,83	3,9	30/09/2014	147	4
4971	25,60	3,8	30/09/2014	23	3
3524			30/09/2014		
4994	13,70	0,5	30/09/2014	288	2
3541			30/09/2014		
8941	23,28	6,1	30/09/2014	302	3
3536			30/09/2014		
1			30/09/2014		
3230	21,21	2,7	30/09/2014	188	1
3500	23,05	3,9	30/09/2014	169	1
4997	14,12	3,0	30/09/2014	430	1
3133	21,83	4,4	30/09/2014	40	4
8933	32,38	5,5	30/09/2014	33	4
3227	11,33	2,9	30/09/2014	171	1
3532			30/09/2014		
3129	16,79	5,0	30/09/2014	19	4
8949	17,78	4,3	30/09/2014	228	4
3504	0,48	2,2	30/09/2014	4	2
3509	19,22	4,5	30/09/2014	158	1
4977			30/09/2014	471	1
3495	16,00	0,5	30/09/2014	283	1
7			30/09/2014		
9			30/09/2014		
3507	16,80	1,8	30/09/2014	161	1
3166	12,62	2,7	30/09/2014	524	2
17			30/09/2014		
3517			30/09/2014		
4978			30/09/2014	294	2
4965			30/09/2014	294	2
8970	16,97	3,0	30/09/2014	354	3
14			30/09/2014		
3216	12,94	2,8	01/10/2014	321	1
8932	15,33	3,9	01/10/2014	148	4
3140	19,25	5,4	01/10/2014	34	3
17			01/10/2014		
1			01/10/2014		
8970	17,57	3,0	01/10/2014	355	3
3495	14,70	3,5	01/10/2014	284	1
3129	15,87	4,9	01/10/2014	20	4
4977			01/10/2014	472	1
3505	17,25	3,5	01/10/2014	191	1
3514			01/10/2014		
14			01/10/2014		
8933	32,41	5,4	01/10/2014	34	4
5004			01/10/2014	353	1
3138			01/10/2014	357	3
3517			01/10/2014		
4997	14,47	3,0	01/10/2014	431	1
8946	18,22	4,5	01/10/2014	10	5
3500	13,96	2,3	01/10/2014	170	1
4971	30,52	7,1	01/10/2014	24	3
3227	5,91	1,7	01/10/2014	172	1
3166	12,59	3,0	01/10/2014	525	2
3536			01/10/2014		
3230	8,46	2,9	01/10/2014	189	1
4994	13,28	3,0	01/10/2014	289	2
3537			01/10/2014		
8941	24,08	5,6	01/10/2014	303	3
4978			01/10/2014	295	2
3507	16,62	3,5	01/10/2014	162	1
7			01/10/2014		
9			01/10/2014		
8959	19,68	5,1	01/10/2014	336	3
8936	24,94	3,5	01/10/2014	13	5
3504	0,65	2,4	01/10/2014	5	2
3133	26,81	5,4	01/10/2014	41	4
3524			01/10/2014		
3532			01/10/2014		
8949	17,41	4,0	01/10/2014	229	4
4990	18,40	6,3	01/10/2014	235	2
3541			01/10/2014		
3509	19,45	4,7	01/10/2014	159	1
4965			01/10/2014	295	2
3536			02/10/2014		
4994	13,48	2,4	02/10/2014	290	2
8946	19,16	4,6	02/10/2014	11	5
3230	22,08	3,4	02/10/2014	190	1
3138			02/10/2014	358	3
8932	15,00	3,9	02/10/2014	149	4
3216	12,02	2,4	02/10/2014	322	1
3507	18,47	3,0	02/10/2014	163	1
3166	12,25	2,8	02/10/2014	526	2
4971	18,89	4,1	02/10/2014	25	3
3509	17,74	4,3	02/10/2014	160	1
3517			02/10/2014		
8933	32,29	5,3	02/10/2014	35	4
8941	21,85	5,3	02/10/2014	304	3
1			02/10/2014		
3532			02/10/2014		
4965			02/10/2014	296	2
4990	18,59	5,3	02/10/2014	236	2
3140	21,33	6,7	02/10/2014	35	3
8970	17,11	2,9	02/10/2014	356	3
5004			02/10/2014	354	1
3541			02/10/2014		
3537			02/10/2014		
3227	17,51	3,9	02/10/2014	173	1
4978			02/10/2014	296	2
8936	24,26	3,4	02/10/2014	14	5
4977			02/10/2014	473	1
3505	17,97	2,9	02/10/2014	192	1
3129	16,31	4,8	02/10/2014	21	4
3524			02/10/2014		
3514			02/10/2014		
17			02/10/2014		
4997	13,40	2,7	02/10/2014	432	1
3495	16,37	2,9	02/10/2014	285	1
14			02/10/2014		
7			02/10/2014		
3504	0,28	2,4	02/10/2014	6	2
8949	16,50	4,1	02/10/2014	230	4
3500	19,55	3,8	02/10/2014	171	1
9			02/10/2014		
8959	21,14	4,6	02/10/2014	337	3
3133	27,88	5,2	02/10/2014	42	4
8932	17,67	4,8	03/10/2014	150	4
3541			03/10/2014		
1			03/10/2014		
9			03/10/2014		
4977	4,99		03/10/2014	474	1
3524			03/10/2014		
3227	6,58	1,6	03/10/2014	174	1
17			03/10/2014		
3537			03/10/2014		
3129	17,89	5,3	03/10/2014	22	4
3505	22,48	3,4	03/10/2014	193	1
3216	17,47	3,2	03/10/2014	323	1
4965			03/10/2014	297	2
7			03/10/2014		
8933	36,63	5,9	03/10/2014	36	4
3507	18,90	3,1	03/10/2014	164	1
3133	29,99	5,8	03/10/2014	43	4
3514			03/10/2014		
3230	8,06	2,5	03/10/2014	191	1
4994	13,73	2,7	03/10/2014	291	2
8949	19,96	4,3	03/10/2014	231	4
3138			03/10/2014	359	3
3166	7,06	1,7	03/10/2014	527	2
4990	22,15	6,2	03/10/2014	237	2
8970	18,97	3,2	03/10/2014	357	3
8946	21,56	5,6	03/10/2014	12	5
5004			03/10/2014	355	1
3140	15,69	4,2	03/10/2014	36	3
3495	17,98	3,2	03/10/2014	286	1
4978			03/10/2014	297	2
8941	26,45	6,4	03/10/2014	305	3
3532			03/10/2014		
3504	7,86	5,6	03/10/2014	7	2
3500	13,40	2,2	03/10/2014	172	1
4971	31,46	6,7	03/10/2014	26	3
3536			03/10/2014		
14			03/10/2014		
8959	23,29	4,8	03/10/2014	338	3
3517			03/10/2014		
3509	21,26	4,9	03/10/2014	161	1
8936	25,88	3,6	03/10/2014	15	5
4997	16,25	3,3	03/10/2014	433	1
3140	16,72	4,8	04/10/2014	37	3
3227	18,32	3,7	04/10/2014	175	1
5004			04/10/2014	356	1
9			04/10/2014		
3532			04/10/2014		
4977	8,08	1,4	04/10/2014	0	2
3166	14,42	3,9	04/10/2014	528	2
8941	17,99	3,9	04/10/2014	306	3
3514			04/10/2014		
3138			04/10/2014	360	3
4990	14,85	4,3	04/10/2014	238	2
4978			04/10/2014	298	2
3537			04/10/2014		
3541			04/10/2014		
3524			04/10/2014		
7			04/10/2014		
17			04/10/2014		
3230	23,80	3,5	04/10/2014	192	1
3216	11,09	2,3	04/10/2014	324	1
3133	31,23	5,1	04/10/2014	44	4
4965			04/10/2014	298	2
3509	18,28	4,2	04/10/2014	162	1
8949	18,08	4,1	04/10/2014	232	4
1			04/10/2014		
4994	10,86	2,0	04/10/2014	292	2
8959	17,30	4,9	04/10/2014	339	3
3129	16,28	4,5	04/10/2014	23	4
8946	18,49	4,7	04/10/2014	13	5
4971	25,52	5,2	04/10/2014	27	3
14			04/10/2014		
3517			04/10/2014		
3504	12,43	4,8	04/10/2014	8	2
3495	16,81	3,0	04/10/2014	287	1
3507	20,77	3,1	04/10/2014	165	1
8933	35,60	5,6	04/10/2014	37	4
8936	28,13	3,7	04/10/2014	16	5
3500	13,50	2,3	04/10/2014	173	1
4997	14,70	3,0	04/10/2014	434	1
8932	12,46	3,1	04/10/2014	151	4
8970	13,96	2,3	04/10/2014	358	3
3505	14,18	2,4	04/10/2014	194	1
3536			04/10/2014		
4994	15,15	2,9	05/10/2014	293	2
8932	14,98	4,3	05/10/2014	152	4
8949	10,32	2,4	05/10/2014	233	4
3140	21,76	5,8	05/10/2014	38	3
3227	12,66	3,2	05/10/2014	176	1
3504	11,04	4,0	05/10/2014	9	2
4990	22,99	6,0	05/10/2014	239	2
9			05/10/2014		
4971	25,81	5,1	05/10/2014	28	3
3216	15,65	2,7	05/10/2014	325	1
4997	14,12	2,8	05/10/2014	435	1
4978			05/10/2014	299	2
4977	18,74	1,9	05/10/2014	1	2
3537			05/10/2014		
4965			05/10/2014	299	2
3536			05/10/2014		
3517			05/10/2014		
3532			05/10/2014		
3514			05/10/2014		
8959	24,68	5,2	05/10/2014	340	3
3500	18,44	2,7	05/10/2014	174	1
3133	35,59	6,0	05/10/2014	45	4
3495	15,56	3,0	05/10/2014	288	1
3230	8,22	1,7	05/10/2014	193	1
7			05/10/2014		
1			05/10/2014		
8970	18,80	3,2	05/10/2014	359	3
14			05/10/2014		
3507	18,89	2,8	05/10/2014	166	1
3524			05/10/2014		
17			05/10/2014		
8933	34,51	5,5	05/10/2014	38	4
3505	17,94	3,5	05/10/2014	195	1
3509	19,66	4,7	05/10/2014	163	1
3166	12,37	3,0	05/10/2014	529	2
3138			05/10/2014	361	3
8946	19,65	5,0	05/10/2014	14	5
8936	26,93	3,4	05/10/2014	17	5
3129	19,38	5,4	05/10/2014	24	4
3541			05/10/2014		
5004			05/10/2014	357	1
8941	29,25	6,5	05/10/2014	307	3
3500	17,16	2,7	06/10/2014	175	1
3509	19,69	4,6	06/10/2014	164	1
4978			06/10/2014	300	2
3532			06/10/2014		
3524			06/10/2014		
3129	23,41	6,2	06/10/2014	25	4
8959	23,80	5,4	06/10/2014	341	3
17			06/10/2014		
3166	7,18	1,6	06/10/2014	530	2
14			06/10/2014		
3133	32,69	5,4	06/10/2014	46	4
3140	26,08	6,7	06/10/2014	39	3
8949	18,58	4,1	06/10/2014	234	4
3495	18,90	3,1	06/10/2014	289	1
8941	15,02	2,6	06/10/2014	308	3
4994	15,23	2,0	06/10/2014	294	2
3230	14,91	2,6	06/10/2014	194	1
3514	0,59		06/10/2014	0	1
3536			06/10/2014		
4971	28,33	5,3	06/10/2014	29	3
8936	16,58	2,1	06/10/2014	18	5
4990	23,08	6,4	06/10/2014	240	2
5004			06/10/2014	358	1
7			06/10/2014		
8946	12,13	3,9	06/10/2014	15	5
8933	37,10	5,7	06/10/2014	39	4
3138			06/10/2014	362	3
4997	16,44	3,1	06/10/2014	436	1
3537			06/10/2014		
3227	6,74	1,7	06/10/2014	177	1
3541			06/10/2014		
3216	14,08	2,8	06/10/2014	326	1
8970	21,94	3,6	06/10/2014	360	3
9			06/10/2014		
4965			06/10/2014	300	2
3507	20,31	3,0	06/10/2014	167	1
1			06/10/2014		
4977	10,31	2,4	06/10/2014	2	2
8932	15,13	4,5	06/10/2014	153	4
3505	19,37	3,1	06/10/2014	196	1
3517			06/10/2014		
3504	17,28	6,1	06/10/2014	10	2
17			07/10/2014		
3524			07/10/2014		
8959	12,40	5,1	07/10/2014	342	3
4977	9,90	3,0	07/10/2014	3	2
4997	15,90	3,0	07/10/2014	437	1
8936	40,31	4,5	07/10/2014	19	5
4971	27,54	5,4	07/10/2014	30	3
3216	13,99	2,6	07/10/2014	327	1
3495	17,95	3,0	07/10/2014	290	1
3138			07/10/2014	363	3
7			07/10/2014		
3166	13,28	2,5	07/10/2014	531	2
3537			07/10/2014		
3133	37,48	6,3	07/10/2014	47	4
3140	21,05	5,2	07/10/2014	40	3
8946	31,11	6,5	07/10/2014	16	5
8941	27,17	5,8	07/10/2014	309	3
4994	14,06	2,5	07/10/2014	295	2
4965			07/10/2014	301	2
3532			07/10/2014		
